filename,cell_type,xmin,ymin,xmax,ymax
BloodImage_00273.jpg,RBC,491,286,606,387
BloodImage_00273.jpg,RBC,342,92,448,188
BloodImage_00273.jpg,RBC,427,78,533,174
BloodImage_00273.jpg,RBC,425,170,531,266
BloodImage_00273.jpg,RBC,123,78,229,174
BloodImage_00273.jpg,RBC,30,61,138,166
BloodImage_00273.jpg,RBC,555,31,640,129
BloodImage_00273.jpg,RBC,247,386,346,475
BloodImage_00273.jpg,WBC,193,1,408,123
BloodImage_00273.jpg,Platelets,15,53,49,92
BloodImage_00273.jpg,Platelets,487,406,526,439
BloodImage_00267.jpg,WBC,87,112,298,298
BloodImage_00267.jpg,Platelets,62,26,101,73
BloodImage_00267.jpg,Platelets,15,309,53,350
BloodImage_00267.jpg,Platelets,1,349,38,381
BloodImage_00266.jpg,RBC,509,147,621,254
BloodImage_00266.jpg,RBC,444,146,514,258
BloodImage_00266.jpg,RBC,345,219,457,328
BloodImage_00266.jpg,RBC,287,340,407,445
BloodImage_00266.jpg,RBC,1,154,86,245
BloodImage_00266.jpg,RBC,303,87,389,178
BloodImage_00266.jpg,RBC,380,12,466,103
BloodImage_00266.jpg,RBC,563,251,639,350
BloodImage_00266.jpg,RBC,83,1,182,99
BloodImage_00266.jpg,RBC,52,88,163,181
BloodImage_00266.jpg,WBC,2,247,187,440
BloodImage_00266.jpg,Platelets,579,423,623,456
BloodImage_00266.jpg,RBC,311,323,409,394
BloodImage_00266.jpg,RBC,174,211,288,283
BloodImage_00272.jpg,RBC,37,402,137,480
BloodImage_00272.jpg,RBC,35,46,141,147
BloodImage_00272.jpg,RBC,98,125,194,248
BloodImage_00272.jpg,RBC,184,184,259,308
BloodImage_00272.jpg,RBC,191,66,297,167
BloodImage_00272.jpg,RBC,284,83,408,182
BloodImage_00272.jpg,RBC,265,1,390,93
BloodImage_00272.jpg,RBC,261,191,398,315
BloodImage_00272.jpg,RBC,449,67,546,161
BloodImage_00272.jpg,RBC,515,259,612,353
BloodImage_00272.jpg,RBC,251,379,356,477
BloodImage_00272.jpg,RBC,388,347,494,454
BloodImage_00272.jpg,RBC,543,92,634,180
BloodImage_00272.jpg,WBC,1,217,122,408
BloodImage_00299.jpg,RBC,480,301,587,409
BloodImage_00299.jpg,RBC,204,82,311,190
BloodImage_00299.jpg,RBC,33,79,140,187
BloodImage_00299.jpg,RBC,102,9,233,140
BloodImage_00299.jpg,RBC,402,212,514,308
BloodImage_00299.jpg,RBC,9,359,115,449
BloodImage_00299.jpg,RBC,1,299,102,410
BloodImage_00299.jpg,RBC,424,35,526,122
BloodImage_00299.jpg,WBC,176,260,408,479
BloodImage_00064.jpg,RBC,474,202,609,309
BloodImage_00064.jpg,RBC,356,248,441,333
BloodImage_00064.jpg,RBC,393,343,494,429
BloodImage_00064.jpg,RBC,232,150,334,240
BloodImage_00064.jpg,RBC,416,1,518,90
BloodImage_00064.jpg,RBC,204,45,306,135
BloodImage_00064.jpg,RBC,218,316,320,406
BloodImage_00064.jpg,RBC,507,308,612,399
BloodImage_00064.jpg,RBC,501,406,603,480
BloodImage_00064.jpg,RBC,1,228,85,308
BloodImage_00064.jpg,WBC,28,129,172,243
BloodImage_00070.jpg,RBC,119,394,233,479
BloodImage_00070.jpg,RBC,187,1,301,85
BloodImage_00070.jpg,RBC,501,230,607,326
BloodImage_00070.jpg,RBC,520,384,626,480
BloodImage_00070.jpg,RBC,299,175,414,281
BloodImage_00070.jpg,RBC,96,21,211,127
BloodImage_00070.jpg,RBC,45,119,160,225
BloodImage_00070.jpg,RBC,47,263,155,386
BloodImage_00070.jpg,RBC,534,295,640,390
BloodImage_00070.jpg,RBC,429,140,535,235
BloodImage_00070.jpg,WBC,167,83,296,206
BloodImage_00070.jpg,WBC,375,348,471,439
BloodImage_00058.jpg,RBC,201,223,314,322
BloodImage_00058.jpg,RBC,1,252,89,357
BloodImage_00058.jpg,RBC,203,336,292,441
BloodImage_00058.jpg,RBC,507,293,624,422
BloodImage_00058.jpg,RBC,464,76,577,175
BloodImage_00058.jpg,RBC,6,33,141,169
BloodImage_00058.jpg,RBC,106,229,188,325
BloodImage_00058.jpg,RBC,196,146,289,221
BloodImage_00058.jpg,WBC,211,4,338,132
BloodImage_00058.jpg,Platelets,330,442,373,480
BloodImage_00110.jpg,RBC,364,41,494,165
BloodImage_00110.jpg,RBC,493,146,623,270
BloodImage_00110.jpg,RBC,284,202,393,290
BloodImage_00110.jpg,RBC,260,17,373,90
BloodImage_00110.jpg,RBC,83,206,171,284
BloodImage_00110.jpg,RBC,108,66,210,151
BloodImage_00110.jpg,RBC,214,372,301,474
BloodImage_00110.jpg,RBC,139,287,226,378
BloodImage_00110.jpg,RBC,114,386,216,473
BloodImage_00110.jpg,RBC,1,83,102,183
BloodImage_00110.jpg,WBC,268,283,468,455
BloodImage_00110.jpg,Platelets,248,59,278,88
BloodImage_00110.jpg,Platelets,468,49,503,85
BloodImage_00104.jpg,RBC,430,82,514,162
BloodImage_00104.jpg,RBC,474,1,559,70
BloodImage_00104.jpg,RBC,406,1,494,60
BloodImage_00104.jpg,RBC,413,166,507,265
BloodImage_00104.jpg,RBC,342,25,429,110
BloodImage_00104.jpg,RBC,33,158,123,258
BloodImage_00104.jpg,RBC,178,177,286,286
BloodImage_00104.jpg,RBC,88,277,188,381
BloodImage_00104.jpg,RBC,61,341,157,435
BloodImage_00104.jpg,RBC,83,16,190,117
BloodImage_00104.jpg,RBC,521,379,637,480
BloodImage_00104.jpg,RBC,490,113,591,215
BloodImage_00104.jpg,RBC,496,245,578,343
BloodImage_00104.jpg,RBC,494,243,576,341
BloodImage_00104.jpg,Platelets,174,393,217,441
BloodImage_00104.jpg,WBC,259,259,492,464
BloodImage_00312.jpg,RBC,98,203,197,294
BloodImage_00312.jpg,RBC,172,184,271,275
BloodImage_00312.jpg,RBC,485,296,584,395
BloodImage_00312.jpg,RBC,534,138,633,237
BloodImage_00312.jpg,RBC,447,381,563,478
BloodImage_00312.jpg,RBC,316,98,432,195
BloodImage_00312.jpg,RBC,567,337,640,463
BloodImage_00312.jpg,WBC,78,275,323,480
BloodImage_00312.jpg,Platelets,326,186,367,217
BloodImage_00312.jpg,Platelets,339,213,374,253
BloodImage_00312.jpg,Platelets,370,212,406,247
BloodImage_00312.jpg,Platelets,269,294,309,328
BloodImage_00338.jpg,RBC,453,81,555,182
BloodImage_00338.jpg,RBC,476,171,599,307
BloodImage_00338.jpg,RBC,346,212,455,316
BloodImage_00338.jpg,RBC,24,113,127,207
BloodImage_00338.jpg,RBC,163,31,289,131
BloodImage_00338.jpg,RBC,83,303,175,382
BloodImage_00338.jpg,RBC,304,64,413,174
BloodImage_00338.jpg,RBC,60,61,153,157
BloodImage_00338.jpg,RBC,174,321,265,406
BloodImage_00338.jpg,RBC,191,164,292,245
BloodImage_00338.jpg,RBC,91,181,190,276
BloodImage_00338.jpg,RBC,169,202,263,278
BloodImage_00338.jpg,RBC,504,337,504,337
BloodImage_00338.jpg,WBC,244,327,509,480
BloodImage_00310.jpg,RBC,20,314,137,432
BloodImage_00310.jpg,RBC,294,70,389,173
BloodImage_00310.jpg,RBC,168,18,291,112
BloodImage_00310.jpg,RBC,378,53,485,149
BloodImage_00310.jpg,RBC,357,383,464,479
BloodImage_00310.jpg,RBC,388,214,495,310
BloodImage_00310.jpg,RBC,383,166,490,262
BloodImage_00310.jpg,RBC,504,66,613,195
BloodImage_00310.jpg,RBC,108,28,202,134
BloodImage_00310.jpg,RBC,181,343,275,449
BloodImage_00310.jpg,RBC,435,310,550,414
BloodImage_00310.jpg,Platelets,346,313,383,344
BloodImage_00310.jpg,Platelets,304,368,340,406
BloodImage_00310.jpg,Platelets,70,91,112,132
BloodImage_00310.jpg,WBC,59,127,287,359
BloodImage_00304.jpg,RBC,73,30,181,134
BloodImage_00304.jpg,RBC,41,133,147,254
BloodImage_00304.jpg,RBC,260,321,366,442
BloodImage_00304.jpg,RBC,107,360,209,449
BloodImage_00304.jpg,RBC,146,372,248,461
BloodImage_00304.jpg,RBC,1,267,79,371
BloodImage_00304.jpg,RBC,366,254,458,350
BloodImage_00304.jpg,RBC,406,139,513,235
BloodImage_00304.jpg,RBC,431,1,538,96
BloodImage_00304.jpg,RBC,279,26,386,122
BloodImage_00304.jpg,RBC,488,53,600,162
BloodImage_00304.jpg,WBC,170,122,393,327
BloodImage_00112.jpg,RBC,178,350,278,438
BloodImage_00112.jpg,RBC,162,141,262,229
BloodImage_00112.jpg,RBC,205,30,314,143
BloodImage_00112.jpg,RBC,95,1,198,81
BloodImage_00112.jpg,RBC,287,260,389,367
BloodImage_00112.jpg,RBC,448,128,550,235
BloodImage_00112.jpg,RBC,430,243,525,337
BloodImage_00112.jpg,RBC,423,385,518,480
BloodImage_00112.jpg,RBC,369,18,434,87
BloodImage_00112.jpg,RBC,2,57,98,137
BloodImage_00112.jpg,RBC,353,123,454,224
BloodImage_00112.jpg,RBC,22,154,122,242
BloodImage_00112.jpg,WBC,1,264,161,414
BloodImage_00112.jpg,Platelets,533,108,580,151
BloodImage_00112.jpg,RBC,79,168,180,279
BloodImage_00106.jpg,RBC,82,1,214,79
BloodImage_00106.jpg,RBC,316,130,404,238
BloodImage_00106.jpg,RBC,281,246,372,339
BloodImage_00106.jpg,RBC,395,4,486,96
BloodImage_00106.jpg,RBC,409,356,505,448
BloodImage_00106.jpg,RBC,559,160,640,253
BloodImage_00106.jpg,RBC,524,26,605,119
BloodImage_00106.jpg,RBC,490,395,580,477
BloodImage_00106.jpg,RBC,46,295,134,408
BloodImage_00106.jpg,RBC,95,99,190,202
BloodImage_00106.jpg,RBC,185,86,276,171
BloodImage_00106.jpg,RBC,98,196,211,299
BloodImage_00106.jpg,RBC,187,267,272,360
BloodImage_00106.jpg,RBC,210,321,301,411
BloodImage_00106.jpg,RBC,131,346,238,446
BloodImage_00106.jpg,WBC,374,181,549,334
BloodImage_00106.jpg,Platelets,249,406,288,447
BloodImage_00099.jpg,RBC,381,191,475,287
BloodImage_00099.jpg,RBC,144,150,255,249
BloodImage_00099.jpg,RBC,115,214,226,332
BloodImage_00099.jpg,RBC,410,244,521,362
BloodImage_00099.jpg,RBC,508,128,601,239
BloodImage_00099.jpg,RBC,433,12,534,121
BloodImage_00099.jpg,RBC,539,359,640,468
BloodImage_00099.jpg,RBC,545,263,640,357
BloodImage_00099.jpg,RBC,52,330,147,424
BloodImage_00099.jpg,RBC,291,22,408,112
BloodImage_00099.jpg,RBC,225,361,343,460
BloodImage_00099.jpg,RBC,384,401,502,480
BloodImage_00099.jpg,RBC,27,1,140,67
BloodImage_00099.jpg,RBC,536,1,640,77
BloodImage_00099.jpg,RBC,137,338,232,448
BloodImage_00099.jpg,WBC,224,229,384,345
BloodImage_00099.jpg,Platelets,336,156,368,184
BloodImage_00099.jpg,Platelets,385,66,418,97
BloodImage_00066.jpg,RBC,91,3,194,109
BloodImage_00066.jpg,RBC,92,150,188,259
BloodImage_00066.jpg,RBC,469,54,581,150
BloodImage_00066.jpg,RBC,377,316,489,412
BloodImage_00066.jpg,RBC,98,367,185,455
BloodImage_00066.jpg,RBC,16,34,103,122
BloodImage_00066.jpg,RBC,289,311,376,399
BloodImage_00066.jpg,RBC,522,407,627,478
BloodImage_00066.jpg,WBC,435,194,577,329
BloodImage_00066.jpg,Platelets,464,136,507,174
BloodImage_00072.jpg,RBC,204,56,354,155
BloodImage_00072.jpg,RBC,116,223,214,317
BloodImage_00072.jpg,RBC,517,239,610,365
BloodImage_00072.jpg,WBC,189,288,314,408
BloodImage_00258.jpg,Platelets,257,162,300,202
BloodImage_00258.jpg,WBC,221,223,386,387
BloodImage_00258.jpg,Platelets,541,394,582,435
BloodImage_00264.jpg,RBC,153,309,243,394
BloodImage_00264.jpg,RBC,131,401,224,480
BloodImage_00264.jpg,RBC,377,176,484,285
BloodImage_00264.jpg,RBC,486,274,575,362
BloodImage_00264.jpg,RBC,434,1,516,74
BloodImage_00264.jpg,RBC,481,55,592,154
BloodImage_00264.jpg,RBC,90,118,184,206
BloodImage_00264.jpg,RBC,274,137,374,230
BloodImage_00264.jpg,RBC,515,1,615,50
BloodImage_00264.jpg,RBC,561,132,640,231
BloodImage_00264.jpg,RBC,589,304,640,388
BloodImage_00264.jpg,RBC,527,392,638,480
BloodImage_00264.jpg,RBC,271,18,398,114
BloodImage_00264.jpg,WBC,234,332,369,480
BloodImage_00264.jpg,Platelets,282,296,324,339
BloodImage_00270.jpg,Platelets,83,298,140,340
BloodImage_00270.jpg,Platelets,349,327,391,365
BloodImage_00270.jpg,WBC,245,352,383,480
BloodImage_00270.jpg,RBC,270,118,372,210
BloodImage_00270.jpg,RBC,314,87,416,179
BloodImage_00270.jpg,RBC,161,283,287,383
BloodImage_00271.jpg,RBC,507,337,613,455
BloodImage_00271.jpg,RBC,562,278,640,373
BloodImage_00271.jpg,RBC,503,181,618,295
BloodImage_00271.jpg,RBC,129,204,229,308
BloodImage_00271.jpg,RBC,321,353,405,459
BloodImage_00271.jpg,RBC,355,355,455,459
BloodImage_00271.jpg,RBC,74,24,190,145
BloodImage_00271.jpg,RBC,463,1,577,77
BloodImage_00271.jpg,RBC,75,366,175,470
BloodImage_00271.jpg,RBC,141,344,233,425
BloodImage_00271.jpg,RBC,348,250,446,350
BloodImage_00271.jpg,WBC,183,60,380,264
BloodImage_00271.jpg,Platelets,526,123,558,164
BloodImage_00265.jpg,RBC,144,346,242,436
BloodImage_00265.jpg,RBC,1,72,82,160
BloodImage_00265.jpg,RBC,107,1,203,65
BloodImage_00265.jpg,RBC,200,1,311,86
BloodImage_00265.jpg,RBC,71,77,182,163
BloodImage_00265.jpg,RBC,35,252,127,356
BloodImage_00265.jpg,RBC,75,295,146,386
BloodImage_00265.jpg,RBC,29,350,129,457
BloodImage_00265.jpg,RBC,209,108,309,215
BloodImage_00265.jpg,RBC,477,134,561,218
BloodImage_00265.jpg,WBC,240,219,438,393
BloodImage_00259.jpg,RBC,156,112,256,206
BloodImage_00259.jpg,RBC,168,374,270,477
BloodImage_00259.jpg,RBC,238,228,320,284
BloodImage_00259.jpg,RBC,456,161,564,251
BloodImage_00259.jpg,RBC,537,299,640,414
BloodImage_00259.jpg,RBC,61,63,185,145
BloodImage_00259.jpg,RBC,7,420,107,480
BloodImage_00259.jpg,Platelets,38,129,87,179
BloodImage_00259.jpg,Platelets,281,182,326,225
BloodImage_00259.jpg,Platelets,585,419,624,456
BloodImage_00259.jpg,Platelets,507,340,547,377
BloodImage_00259.jpg,WBC,15,181,209,362
BloodImage_00073.jpg,RBC,253,385,391,480
BloodImage_00073.jpg,RBC,410,121,529,215
BloodImage_00073.jpg,RBC,553,166,640,260
BloodImage_00073.jpg,RBC,295,189,387,285
BloodImage_00073.jpg,RBC,169,386,256,480
BloodImage_00073.jpg,RBC,222,288,306,373
BloodImage_00073.jpg,RBC,24,1,143,91
BloodImage_00073.jpg,RBC,111,237,206,323
BloodImage_00073.jpg,RBC,545,261,640,347
BloodImage_00073.jpg,RBC,562,351,640,437
BloodImage_00073.jpg,RBC,365,201,444,276
BloodImage_00073.jpg,WBC,211,49,353,177
BloodImage_00073.jpg,Platelets,263,194,293,223
BloodImage_00073.jpg,Platelets,513,220,543,249
BloodImage_00067.jpg,RBC,20,1,130,107
BloodImage_00067.jpg,RBC,140,69,250,176
BloodImage_00067.jpg,RBC,1,329,99,430
BloodImage_00067.jpg,RBC,255,188,357,292
BloodImage_00067.jpg,RBC,367,74,469,178
BloodImage_00067.jpg,RBC,537,131,640,235
BloodImage_00067.jpg,RBC,495,229,598,333
BloodImage_00067.jpg,RBC,412,230,500,314
BloodImage_00067.jpg,RBC,440,415,528,480
BloodImage_00067.jpg,RBC,12,102,114,206
BloodImage_00067.jpg,RBC,81,232,176,353
BloodImage_00067.jpg,WBC,137,344,272,471
BloodImage_00098.jpg,RBC,371,278,481,380
BloodImage_00098.jpg,RBC,538,167,636,262
BloodImage_00098.jpg,RBC,497,61,599,159
BloodImage_00098.jpg,RBC,105,221,191,322
BloodImage_00098.jpg,RBC,225,349,310,434
BloodImage_00098.jpg,RBC,66,266,152,357
BloodImage_00098.jpg,RBC,1,1,92,72
BloodImage_00098.jpg,RBC,31,152,114,235
BloodImage_00098.jpg,RBC,377,153,466,244
BloodImage_00098.jpg,RBC,256,28,380,137
BloodImage_00098.jpg,RBC,63,43,155,154
BloodImage_00098.jpg,RBC,418,64,517,166
BloodImage_00098.jpg,RBC,307,363,396,454
BloodImage_00098.jpg,WBC,178,130,360,311
BloodImage_00098.jpg,Platelets,29,414,72,449
BloodImage_00107.jpg,RBC,298,22,416,130
BloodImage_00107.jpg,RBC,331,310,449,418
BloodImage_00107.jpg,RBC,263,150,347,231
BloodImage_00107.jpg,RBC,204,1,301,105
BloodImage_00107.jpg,RBC,11,89,94,177
BloodImage_00107.jpg,RBC,106,208,189,296
BloodImage_00107.jpg,RBC,10,318,93,406
BloodImage_00107.jpg,RBC,527,124,610,212
BloodImage_00107.jpg,RBC,528,260,639,371
BloodImage_00107.jpg,RBC,428,368,552,480
BloodImage_00107.jpg,RBC,44,149,134,234
BloodImage_00107.jpg,RBC,102,40,196,122
BloodImage_00107.jpg,Platelets,347,206,391,243
BloodImage_00107.jpg,WBC,157,282,309,435
BloodImage_00113.jpg,RBC,262,151,366,245
BloodImage_00113.jpg,RBC,169,23,273,117
BloodImage_00113.jpg,RBC,496,178,584,248
BloodImage_00113.jpg,RBC,533,285,640,389
BloodImage_00113.jpg,RBC,84,366,193,442
BloodImage_00113.jpg,RBC,10,66,99,184
BloodImage_00113.jpg,RBC,365,151,485,268
BloodImage_00113.jpg,RBC,299,265,404,369
BloodImage_00113.jpg,RBC,573,1,640,70
BloodImage_00113.jpg,RBC,377,393,473,476
BloodImage_00113.jpg,RBC,11,324,102,410
BloodImage_00113.jpg,WBC,62,204,236,359
BloodImage_00113.jpg,WBC,257,430,288,457
BloodImage_00305.jpg,RBC,314,316,424,422
BloodImage_00305.jpg,RBC,425,292,552,403
BloodImage_00305.jpg,RBC,407,400,539,480
BloodImage_00305.jpg,RBC,289,174,418,283
BloodImage_00305.jpg,RBC,139,60,268,169
BloodImage_00305.jpg,RBC,265,49,363,149
BloodImage_00305.jpg,RBC,341,88,442,180
BloodImage_00305.jpg,RBC,543,1,640,104
BloodImage_00305.jpg,RBC,543,118,640,222
BloodImage_00305.jpg,RBC,453,179,564,297
BloodImage_00305.jpg,RBC,167,386,278,480
BloodImage_00305.jpg,RBC,92,309,204,420
BloodImage_00305.jpg,RBC,86,202,198,313
BloodImage_00305.jpg,WBC,190,244,309,370
BloodImage_00305.jpg,Platelets,1,28,26,70
BloodImage_00311.jpg,RBC,427,87,533,181
BloodImage_00311.jpg,RBC,399,169,506,270
BloodImage_00311.jpg,RBC,429,1,538,78
BloodImage_00311.jpg,RBC,39,95,144,201
BloodImage_00311.jpg,RBC,283,328,401,435
BloodImage_00311.jpg,RBC,418,260,536,367
BloodImage_00311.jpg,RBC,1,168,72,254
BloodImage_00311.jpg,RBC,22,283,146,377
BloodImage_00311.jpg,WBC,194,150,385,349
BloodImage_00311.jpg,Platelets,500,189,556,234
BloodImage_00339.jpg,RBC,378,278,489,374
BloodImage_00339.jpg,RBC,448,67,580,177
BloodImage_00339.jpg,RBC,308,23,409,145
BloodImage_00339.jpg,RBC,10,220,117,337
BloodImage_00339.jpg,RBC,65,190,181,319
BloodImage_00339.jpg,RBC,171,66,279,185
BloodImage_00339.jpg,RBC,136,329,259,442
BloodImage_00339.jpg,RBC,229,322,350,414
BloodImage_00339.jpg,RBC,25,368,160,477
BloodImage_00339.jpg,RBC,370,382,489,477
BloodImage_00339.jpg,RBC,525,8,638,93
BloodImage_00339.jpg,RBC,20,28,141,147
BloodImage_00339.jpg,RBC,510,259,608,359
BloodImage_00339.jpg,RBC,566,152,640,265
BloodImage_00339.jpg,RBC,424,163,581,278
BloodImage_00339.jpg,WBC,185,127,447,338
BloodImage_00339.jpg,Platelets,320,398,360,443
BloodImage_00339.jpg,Platelets,127,79,183,128
BloodImage_00174.jpg,RBC,455,106,562,209
BloodImage_00174.jpg,RBC,490,249,597,352
BloodImage_00174.jpg,RBC,543,165,640,269
BloodImage_00174.jpg,RBC,568,323,640,428
BloodImage_00174.jpg,RBC,310,365,427,471
BloodImage_00174.jpg,RBC,298,46,418,157
BloodImage_00174.jpg,RBC,203,24,301,141
BloodImage_00174.jpg,RBC,394,1,491,107
BloodImage_00174.jpg,RBC,1,153,77,259
BloodImage_00174.jpg,RBC,1,379,67,480
BloodImage_00174.jpg,RBC,1,1,91,75
BloodImage_00174.jpg,RBC,95,1,210,93
BloodImage_00174.jpg,RBC,37,317,152,410
BloodImage_00174.jpg,WBC,188,161,398,368
BloodImage_00174.jpg,Platelets,287,406,316,444
BloodImage_00160.jpg,RBC,170,185,280,287
BloodImage_00160.jpg,RBC,402,215,512,317
BloodImage_00160.jpg,RBC,501,303,611,405
BloodImage_00160.jpg,RBC,492,63,602,165
BloodImage_00160.jpg,RBC,1,31,111,136
BloodImage_00160.jpg,RBC,148,297,270,400
BloodImage_00160.jpg,RBC,263,78,385,181
BloodImage_00160.jpg,RBC,426,147,529,233
BloodImage_00160.jpg,RBC,140,1,243,86
BloodImage_00160.jpg,Platelets,66,144,111,188
BloodImage_00160.jpg,WBC,260,292,484,480
BloodImage_00148.jpg,RBC,404,253,511,356
BloodImage_00148.jpg,RBC,278,300,385,403
BloodImage_00148.jpg,RBC,501,170,608,273
BloodImage_00148.jpg,RBC,86,1,193,124
BloodImage_00148.jpg,WBC,255,187,406,321
BloodImage_00148.jpg,Platelets,507,265,566,334
BloodImage_00000.jpg,WBC,260,177,491,376
BloodImage_00000.jpg,RBC,78,336,184,435
BloodImage_00000.jpg,RBC,63,237,169,336
BloodImage_00000.jpg,RBC,214,362,320,461
BloodImage_00000.jpg,RBC,414,352,506,445
BloodImage_00000.jpg,RBC,555,356,640,455
BloodImage_00000.jpg,RBC,469,412,567,480
BloodImage_00000.jpg,RBC,1,333,87,437
BloodImage_00000.jpg,RBC,4,406,95,480
BloodImage_00000.jpg,RBC,155,74,247,174
BloodImage_00000.jpg,RBC,11,84,104,162
BloodImage_00000.jpg,RBC,534,39,639,139
BloodImage_00000.jpg,RBC,547,195,640,295
BloodImage_00000.jpg,RBC,388,11,481,111
BloodImage_00000.jpg,RBC,171,175,264,275
BloodImage_00000.jpg,RBC,260,1,374,83
BloodImage_00000.jpg,RBC,229,91,343,174
BloodImage_00000.jpg,RBC,69,144,184,235
BloodImage_00000.jpg,RBC,482,131,594,230
BloodImage_00000.jpg,RBC,368,89,464,176
BloodImage_00014.jpg,WBC,236,211,379,353
BloodImage_00014.jpg,RBC,158,140,258,234
BloodImage_00014.jpg,RBC,78,334,197,435
BloodImage_00014.jpg,RBC,1,137,72,242
BloodImage_00014.jpg,RBC,33,89,152,189
BloodImage_00014.jpg,RBC,53,15,172,115
BloodImage_00014.jpg,RBC,336,1,406,93
BloodImage_00014.jpg,RBC,297,78,422,173
BloodImage_00014.jpg,RBC,224,76,352,191
BloodImage_00014.jpg,RBC,215,380,334,480
BloodImage_00014.jpg,RBC,356,303,447,393
BloodImage_00014.jpg,RBC,393,215,484,305
BloodImage_00014.jpg,RBC,448,406,545,480
BloodImage_00014.jpg,RBC,431,1,554,102
BloodImage_00014.jpg,Platelets,362,389,405,428
BloodImage_00014.jpg,Platelets,233,340,276,379
BloodImage_00014.jpg,RBC,542,289,630,399
BloodImage_00014.jpg,RBC,579,131,640,236
BloodImage_00014.jpg,RBC,525,70,618,176
BloodImage_00028.jpg,WBC,255,1,430,160
BloodImage_00028.jpg,RBC,224,177,316,272
BloodImage_00028.jpg,RBC,328,290,431,391
BloodImage_00028.jpg,RBC,203,308,306,409
BloodImage_00028.jpg,RBC,1,281,107,404
BloodImage_00028.jpg,RBC,143,118,250,241
BloodImage_00028.jpg,RBC,1,98,70,217
BloodImage_00028.jpg,RBC,1,185,82,272
BloodImage_00028.jpg,RBC,89,243,171,330
BloodImage_00028.jpg,RBC,129,409,246,480
BloodImage_00028.jpg,RBC,166,221,269,322
BloodImage_00028.jpg,RBC,119,1,220,68
BloodImage_00028.jpg,RBC,192,1,272,60
BloodImage_00028.jpg,RBC,387,167,491,266
BloodImage_00028.jpg,RBC,441,195,505,267
BloodImage_00028.jpg,RBC,553,181,639,285
BloodImage_00028.jpg,RBC,534,228,620,332
BloodImage_00028.jpg,RBC,553,362,639,480
BloodImage_00028.jpg,RBC,553,1,640,104
BloodImage_00028.jpg,RBC,462,58,583,190
BloodImage_00028.jpg,RBC,385,75,501,181
BloodImage_00028.jpg,RBC,266,328,388,450
BloodImage_00202.jpg,RBC,8,119,117,222
BloodImage_00202.jpg,RBC,276,1,385,103
BloodImage_00202.jpg,RBC,408,40,521,152
BloodImage_00202.jpg,RBC,550,218,640,326
BloodImage_00202.jpg,RBC,441,234,540,332
BloodImage_00202.jpg,RBC,261,161,369,266
BloodImage_00202.jpg,RBC,264,238,371,360
BloodImage_00202.jpg,RBC,203,318,321,409
BloodImage_00202.jpg,RBC,286,375,405,480
BloodImage_00202.jpg,RBC,111,158,250,296
BloodImage_00202.jpg,RBC,457,124,593,242
BloodImage_00202.jpg,RBC,213,77,322,180
BloodImage_00202.jpg,WBC,389,341,604,480
BloodImage_00216.jpg,RBC,192,376,292,473
BloodImage_00216.jpg,RBC,301,320,419,424
BloodImage_00216.jpg,RBC,433,273,510,358
BloodImage_00216.jpg,RBC,434,368,528,454
BloodImage_00216.jpg,RBC,507,381,574,454
BloodImage_00216.jpg,RBC,554,297,640,401
BloodImage_00216.jpg,RBC,115,166,210,275
BloodImage_00216.jpg,RBC,9,330,104,439
BloodImage_00216.jpg,RBC,23,254,121,356
BloodImage_00216.jpg,RBC,129,275,234,370
BloodImage_00216.jpg,RBC,96,337,186,415
BloodImage_00216.jpg,RBC,169,110,264,219
BloodImage_00216.jpg,RBC,320,1,426,108
BloodImage_00216.jpg,RBC,531,48,624,164
BloodImage_00216.jpg,RBC,79,26,203,134
BloodImage_00216.jpg,WBC,274,101,473,334
BloodImage_00217.jpg,RBC,251,341,360,451
BloodImage_00217.jpg,RBC,319,408,433,479
BloodImage_00217.jpg,RBC,407,327,516,437
BloodImage_00217.jpg,RBC,413,234,497,324
BloodImage_00217.jpg,RBC,318,247,427,357
BloodImage_00217.jpg,RBC,203,85,312,195
BloodImage_00217.jpg,RBC,156,107,262,211
BloodImage_00217.jpg,RBC,281,1,384,70
BloodImage_00217.jpg,RBC,389,91,498,201
BloodImage_00217.jpg,RBC,443,1,549,81
BloodImage_00217.jpg,RBC,31,126,153,222
BloodImage_00217.jpg,RBC,106,18,221,125
BloodImage_00217.jpg,WBC,73,242,234,391
BloodImage_00203.jpg,RBC,420,58,528,156
BloodImage_00203.jpg,RBC,463,121,571,219
BloodImage_00203.jpg,RBC,266,1,377,71
BloodImage_00203.jpg,RBC,292,43,403,114
BloodImage_00203.jpg,RBC,459,351,567,444
BloodImage_00203.jpg,RBC,12,206,120,306
BloodImage_00203.jpg,RBC,130,75,238,175
BloodImage_00203.jpg,RBC,506,222,610,333
BloodImage_00203.jpg,RBC,1,11,107,147
BloodImage_00203.jpg,WBC,170,262,386,453
BloodImage_00203.jpg,Platelets,291,132,330,171
BloodImage_00203.jpg,Platelets,390,181,429,220
BloodImage_00029.jpg,WBC,75,179,224,315
BloodImage_00029.jpg,Platelets,440,283,495,317
BloodImage_00029.jpg,RBC,241,86,358,199
BloodImage_00029.jpg,RBC,212,48,293,142
BloodImage_00029.jpg,RBC,364,143,463,228
BloodImage_00029.jpg,RBC,424,137,545,228
BloodImage_00029.jpg,RBC,227,193,348,300
BloodImage_00029.jpg,RBC,207,265,328,372
